,User,Date,Tweet Text,Compound,Positive,Neutral,Negative,Tweet Count
402,The New York Times,Wed Jun 27 16:54:00 +0000 2018,Breaking News: President Trump and President Vladimir Putin of Russia will hold a summit soon. The planned meeting… https://t.co/gdRwE4Gd1z,0.0,0.0,1.0,0.0,403
403,The New York Times,Wed Jun 27 16:45:58 +0000 2018,Breaking News: The Justice Department approved Disney's $71 billion bid for 21st Century Fox's assets. The decision… https://t.co/zWAST0A14E,0.7845,0.345,0.655,0.0,404
404,The New York Times,Wed Jun 27 16:28:06 +0000 2018,"Bill Shine, ousted from Fox News for his handling of sexual harassment scandals, is expected to be offered the top… https://t.co/TZhweMpySJ",-0.7717,0.0,0.739,0.261,405
405,The New York Times,Wed Jun 27 16:13:05 +0000 2018,"The California Supreme Court calls it a “barbaric” rule from a “bygone age."" But the felony murder rule is still th… https://t.co/q7lRQibKIB",-0.6808,0.125,0.59,0.285,406
406,The New York Times,Wed Jun 27 15:58:45 +0000 2018,"Germany, the defending World Cup champion, lost to South Korea and failed to advance out of the group stage. Mexico… https://t.co/ath6QUMX4R",-0.1779,0.142,0.655,0.204,407
407,The New York Times,Wed Jun 27 15:56:33 +0000 2018,"Video review has come to the World Cup, and it probably just knocked the defending champion Germany out of the tour… https://t.co/Jl9sDRbvIG",0.5994,0.157,0.843,0.0,408
408,The New York Times,Wed Jun 27 15:53:06 +0000 2018,RT @nytopinion: Does Donald Trump fear foreigners invading America like he fears germs contaminating his body? Watch Episode 3 of @realtrum…,-0.5423,0.098,0.667,0.235,409
409,The New York Times,Wed Jun 27 15:49:03 +0000 2018,Because Slack is down and you might have to actually talk to your coworkers ¯\_(ツ)_/¯ https://t.co/W52HIDHdEf,0.0,0.0,1.0,0.0,410
410,The New York Times,Wed Jun 27 15:43:02 +0000 2018,A police officer was charged with criminal homicide in the fatal shooting of teenager Antwon Rose  https://t.co/0qvGG0RSQ4,-0.8271,0.0,0.599,0.401,411
411,The New York Times,Wed Jun 27 15:33:04 +0000 2018,RT @randyNYT: Notice the accent marks on Mexico's World Cup jerseys? A New York Times editor @apchavira did that: https://t.co/7169yQMwqw,0.0,0.0,1.0,0.0,412
412,The New York Times,Wed Jun 27 15:23:06 +0000 2018,"Germany probably advances in the World Cup with a win, but might not, and probably doesn’t advance with a loss, but… https://t.co/jAi6tGii3T",-0.1406,0.103,0.771,0.126,413
413,The New York Times,Wed Jun 27 15:13:03 +0000 2018,"RT @HannaIngber: Our politics editor, @patrickhealynyt, is inviting readers to ask him questions about how we're covering the midterms. Ple…",0.3182,0.108,0.892,0.0,414
414,The New York Times,Wed Jun 27 15:03:06 +0000 2018,Russia demonstrated that one response to fielding an unwelcome question is to ask a different question. And another… https://t.co/uaabtuxMS1,-0.4019,0.0,0.863,0.137,415
415,The New York Times,Wed Jun 27 14:58:26 +0000 2018,"RT @mattfleg: Was just going back through some notes from our chat w/ @Ocasio2018 many weeks ago. This stood out: ""There’s this weird mascu…",-0.2204,0.0,0.925,0.075,416
416,The New York Times,Wed Jun 27 14:43:02 +0000 2018,"""The violent act of a fan is sad,"" she wrote, but what is even worse, she added, is the reaction of those who do no… https://t.co/FYiFx0HKyj",-0.714,0.055,0.727,0.218,417
417,The New York Times,Wed Jun 27 14:33:06 +0000 2018,Mexico and Sweden are hoping to clinch advancement to the second round of World Cup. Chicharito (Javier Hernandez)… https://t.co/gad8LqyAW5,0.4215,0.135,0.865,0.0,418
418,The New York Times,Wed Jun 27 14:23:04 +0000 2018,"RT @mwolgelenter: “The enemies of a meat-based diet want to consign humanity to grains.” @alissanyt, on French butchers seeking protection…",-0.4404,0.06,0.791,0.149,419
419,The New York Times,Wed Jun 27 14:13:14 +0000 2018,"Breaking News: The Supreme Court dealt a major blow to labor unions, ruling 5-4 that government workers can’t be re… https://t.co/Iyqs5AYU82",0.5574,0.159,0.841,0.0,420
420,The New York Times,Wed Jun 27 14:00:05 +0000 2018,"RT @fstockman: A primer for what happened last night in NY. ‘Yes, I’m Running as a #Socialist.’ Why Candidates Are Embracing the Label in 2…",0.0,0.0,1.0,0.0,421
421,The New York Times,Wed Jun 27 13:45:07 +0000 2018,"RT @NYTSports: The Mexican player known as ""Chucky"" has been a nightmare for opponents at the World Cup. And there may be more like him on…",0.4201,0.104,0.896,0.0,422
422,The New York Times,Wed Jun 27 13:31:02 +0000 2018,The murals started appearing quietly in Paris last week. Now they're confirmed as the work of Banksy — and the race… https://t.co/eZoGJjSDeq,0.0,0.0,1.0,0.0,423
423,The New York Times,Wed Jun 27 13:21:06 +0000 2018,The search for a dozen boys and their soccer coach trapped in a flooded cave complex has captivated Thailand https://t.co/1LQB1CFzM0,-0.2023,0.118,0.727,0.155,424
424,The New York Times,Wed Jun 27 13:10:41 +0000 2018,"A year and a half after a New York Times correspondent was kicked out of Venezuela, he returned to see how people a… https://t.co/HtNogoyDhd",0.0,0.0,1.0,0.0,425
425,The New York Times,Wed Jun 27 13:00:19 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/EfR5ZryQxl https://t.co/zqewCJApCz,0.0,0.0,1.0,0.0,426
426,The New York Times,Wed Jun 27 12:44:03 +0000 2018,"A shooting in which a woman gunned down four of her relatives, killing two, has rattled Hong Kong, a city where suc… https://t.co/xaDP4Jo42X",-0.6597,0.0,0.812,0.188,427
427,The New York Times,Wed Jun 27 12:30:04 +0000 2018,"President Trump has chosen a more moderate approach to limit Chinese investments in the United States, rejecting mo… https://t.co/K423hIY9vc",-0.0516,0.128,0.734,0.138,428
428,The New York Times,Wed Jun 27 12:16:06 +0000 2018,"""The unfortunate reality is that under the present system, migrant children are not accounted for with the same eff… https://t.co/bx2vRTeyEn",-0.4588,0.0,0.864,0.136,429
429,The New York Times,Wed Jun 27 11:50:04 +0000 2018,A political revolution — or something like it — just rippled through New York City https://t.co/Y0F0wPNONI,0.3612,0.172,0.828,0.0,430
430,The New York Times,Wed Jun 27 11:41:06 +0000 2018,The Korematsu ruling was an exceedingly rare modern example in which the Supreme Court explicitly upheld government… https://t.co/yUWSZBmg3Y,0.5574,0.175,0.825,0.0,431
431,The New York Times,Wed Jun 27 11:30:03 +0000 2018,"Justice Sonia Sotomayor condemned the travel ban as ""harrowing"" and ""motivated by hostility and animus toward the M… https://t.co/JqxzB2lrOo",-0.5574,0.211,0.461,0.329,432
432,The New York Times,Wed Jun 27 11:20:03 +0000 2018,RT @nytgraphics: Charts illustrating some of the effects of Trump's travel ban so far:  https://t.co/6a3wAmRUPn https://t.co/eqWjGnfI8r,-0.5574,0.0,0.806,0.194,433
433,The New York Times,Wed Jun 27 11:11:07 +0000 2018,What the Supreme Court's endorsement of the travel ban says about the extent of the president's power https://t.co/jsDBQuSBQD,0.3182,0.241,0.612,0.147,434
434,The New York Times,Wed Jun 27 11:00:06 +0000 2018,"Fact check: No, Democrats don't want ""open borders"" https://t.co/91CrZV9ahM",-0.3447,0.0,0.672,0.328,435
435,The New York Times,Wed Jun 27 10:44:06 +0000 2018,Results for elections in 7 states https://t.co/MAme5UnNmP https://t.co/sXLPiAvuny,0.0,0.0,1.0,0.0,436
436,The New York Times,Wed Jun 27 10:30:12 +0000 2018,"""I knew that it was long odds, and I knew that it was uphill, but I always knew it was possible,"" Alexandria Ocasio… https://t.co/Nhy8yHPad6",0.0,0.0,1.0,0.0,437
437,The New York Times,Wed Jun 27 10:16:02 +0000 2018,"The seized items included $30 million in cash, 2,800 pairs of earrings, 2,200 rings, 2,100 bangles, 1,600 brooches,… https://t.co/zRJ8B871Xz",0.0,0.0,1.0,0.0,438
438,The New York Times,Wed Jun 27 10:00:13 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/aTMTe1uUWB https://t.co/e8MWX047Hr,0.0,0.0,1.0,0.0,439
439,The New York Times,Wed Jun 27 09:44:02 +0000 2018,"""The odds are that Trump will deliver a G-7 performance. And I fear that we will come out of this summit with symbo… https://t.co/ARkcwTr80i",-0.4939,0.0,0.868,0.132,440
440,The New York Times,Wed Jun 27 09:30:06 +0000 2018,"""It's surreal,"" Alexandria Ocasio-Cortez said as the votes were being tallied https://t.co/9QOMSSi0yQ",0.0,0.0,1.0,0.0,441
441,The New York Times,Wed Jun 27 09:15:07 +0000 2018,"""There was no divine intervention here. Just hard, human work. Argentina made it. Messi made it,"" @RorySmith writes https://t.co/4vq9QC4Yhc",0.25,0.155,0.69,0.155,442
442,The New York Times,Wed Jun 27 09:00:04 +0000 2018,"French butchers wrote that ""physical, verbal, and moral violence” against them was ""neither more nor less than a fo… https://t.co/ma5AGPkE3G",0.0,0.0,1.0,0.0,443
443,The New York Times,Wed Jun 27 08:44:01 +0000 2018,"RT @nytimesworld: Remember the ""ecce homo"" in Spain that was one of the worst restoration projects in modern history? It has new competitio…",-0.6249,0.0,0.843,0.157,444
444,The New York Times,Wed Jun 27 08:30:09 +0000 2018,"There's a lot of trash in the ocean these days. But which of these items is most frequently found on beaches?
• Str… https://t.co/816BGF7zsk",0.0,0.0,1.0,0.0,445
445,The New York Times,Wed Jun 27 08:15:09 +0000 2018,RT @nytimesworld: Malta says it will let a rescue ship carrying hundreds of African migrants dock — if other European countries agree to ta…,0.7003,0.225,0.775,0.0,446
446,The New York Times,Wed Jun 27 08:02:02 +0000 2018,"McKinsey is a keeper of secrets the world over. But in South Africa, its culture of confidentiality helped ensnare… https://t.co/fe85ixkHpJ",0.0,0.0,1.0,0.0,447
447,The New York Times,Wed Jun 27 07:47:08 +0000 2018,These photos from the World Cup are missing one important element – the ball. See if you can guess where it was.… https://t.co/yTduHCwFOO,-0.1027,0.075,0.833,0.092,448
448,The New York Times,Wed Jun 27 07:32:02 +0000 2018,The murals started appearing quietly in Paris last week. Now they're confirmed as the work of Banksy — and the race… https://t.co/5a5tfayiCs,0.0,0.0,1.0,0.0,449
449,The New York Times,Wed Jun 27 07:17:01 +0000 2018,500 died. 50 villages destroyed. Tens of thousands displaced. Yet this is not a war zone. It is farm country in Nig… https://t.co/affhI8Tseq,-0.5653,0.109,0.656,0.235,450
450,The New York Times,Wed Jun 27 07:15:10 +0000 2018,Who Is Alexandria Ocasio-Cortez? A Democratic Giant Slayer https://t.co/RKe0g4XUGF,0.0,0.0,1.0,0.0,451
451,The New York Times,Wed Jun 27 07:02:04 +0000 2018,A dozen Australian politicians were treated to lavish overseas trips by a Chinese technology company that is alread… https://t.co/8vhhubGV8B,0.0,0.0,1.0,0.0,452
452,The New York Times,Wed Jun 27 06:33:01 +0000 2018,RT @NYTScience: How spiders ride the wind https://t.co/OJJBFK9q1c https://t.co/xL9BUcotqG,0.0,0.0,1.0,0.0,453
453,The New York Times,Wed Jun 27 06:10:35 +0000 2018,"In Italy, Immigrants Evoke Fear, Not Racism https://t.co/kLelNBZD33",-0.8074,0.0,0.451,0.549,454
454,The New York Times,Wed Jun 27 06:02:02 +0000 2018,"Remember the ""ecce homo"" painting in Spain that was called one of the worst restoration projects in modern history?… https://t.co/wZkdcsNXEr",-0.6249,0.0,0.823,0.177,455
455,The New York Times,Wed Jun 27 05:31:06 +0000 2018,"RT @nytimesarts: ""You are causing suffering and division,"" David Lynch wrote to President Trump on Facebook. https://t.co/LGrlem92wF",-0.4767,0.0,0.838,0.162,456
456,The New York Times,Wed Jun 27 05:03:07 +0000 2018,President Trump has often lauded Harley-Davidson as a U.S. icon and job creator. Now he's lashing out over its plan… https://t.co/4GXnm6bdzP,0.0,0.0,1.0,0.0,457
457,The New York Times,Wed Jun 27 04:47:03 +0000 2018,Scientists have captured the clearest and most detailed image yet of Zika. The work could contribute to the develop… https://t.co/Te0E7JwNZd,0.0,0.0,1.0,0.0,458
458,The New York Times,Wed Jun 27 04:32:03 +0000 2018,RT @nytimesarts: The American Library Association is dropping Laura Ingalls Wilder’s name from a prestigious children’s literature award be…,0.5423,0.171,0.829,0.0,459
459,The New York Times,Wed Jun 27 04:12:36 +0000 2018,The U.S. must stop taking migrant children from their parents at the border and reunite separated families within 3… https://t.co/ROVpKjDX27,-0.296,0.0,0.896,0.104,460
460,The New York Times,Wed Jun 27 04:02:04 +0000 2018,McKinsey rolled the dice on South Africa and lost. Here’s the story behind the biggest mistake in the consulting fi… https://t.co/w7TlqHkQQy,-0.5719,0.0,0.802,0.198,461
461,The New York Times,Wed Jun 27 03:51:06 +0000 2018,RT @nytpolitics: Chief Justice John Roberts spoke clinically. Justice Stephen Breyer spoke analytically. Then it was Justice Sonia Sotomayo…,0.8807,0.389,0.611,0.0,462
462,The New York Times,Wed Jun 27 03:42:43 +0000 2018,"Rare White Alligator Stolen During Fire That Killed 43 Reptiles, Officials Say https://t.co/PniipSRw1Z",-0.8779,0.0,0.498,0.502,463
463,The New York Times,Wed Jun 27 03:32:05 +0000 2018,"Here's the 2018 election calendar 
https://t.co/x9wJt4d8o3",0.0,0.0,1.0,0.0,464
464,The New York Times,Wed Jun 27 03:17:02 +0000 2018,"RT @nytopinion: From last week, the @nytopinion Editorial Board: Joseph Crowley has decades of experience that can serve his constituents w…",0.0,0.0,1.0,0.0,465
465,The New York Times,Wed Jun 27 03:02:05 +0000 2018,"Utah election live results
https://t.co/90ls5wda5g",0.0,0.0,1.0,0.0,466
466,The New York Times,Wed Jun 27 02:51:06 +0000 2018,"RT @nytgraphics: Major upsets and close races in New York state Democratic primaries tonight. 

NY-9: https://t.co/bjXUMBPtHc
NY-14: https:…",-0.3612,0.0,0.872,0.128,467
467,The New York Times,Wed Jun 27 02:41:03 +0000 2018,"RT @jialynnyang: For anyone wondering how a socialist could've pulled off this kind of upset, read @fstockman's excellent piece: https://t.…",0.204,0.157,0.721,0.123,468
468,The New York Times,Wed Jun 27 02:32:05 +0000 2018,New York election live results https://t.co/Vh0o34Pu6K,0.0,0.0,1.0,0.0,469
469,The New York Times,Wed Jun 27 02:22:06 +0000 2018,"RT @ShaneGoldmacher: Alexandria Ocasio-Cortez had declared it was time for generational, racial and ideological change.

On Tuesday, she wo…",0.0,0.0,1.0,0.0,470
470,The New York Times,Wed Jun 27 02:13:07 +0000 2018,"Joseph Crowley of New York, who was seen as a possible Democratic House speaker, lost his primary in a major upset… https://t.co/iILNRye0zt",-0.3182,0.0,0.892,0.108,471
471,The New York Times,Wed Jun 27 02:10:02 +0000 2018,"RT @NYTMetro: In a stunning upset, Rep. Joseph Crowley lost the Democratic primary to Alexandria Ocasio-Cortez, a 28-year-old former organi…",-0.3182,0.116,0.667,0.218,472
472,The New York Times,Wed Jun 27 02:07:46 +0000 2018,RT @jdavidgoodman: Joe Crowley had been expected to play guitar during his victory party. Instead he’s giving a concession speech https://t…,0.7579,0.306,0.694,0.0,473
473,The New York Times,Wed Jun 27 01:59:22 +0000 2018,Colorado election live results https://t.co/NM7aGQ9Ks7,0.0,0.0,1.0,0.0,474
474,The New York Times,Wed Jun 27 01:51:01 +0000 2018,"Representative Dan Donovan, a New York Republican, successfully fended off a fierce challenge from his predecessor,… https://t.co/wuaHV4c9eh",0.5423,0.257,0.743,0.0,475
475,The New York Times,Wed Jun 27 01:42:04 +0000 2018,"Maryland election live results
https://t.co/um64AZYOZn",0.0,0.0,1.0,0.0,476
476,The New York Times,Wed Jun 27 01:30:06 +0000 2018,"Governor Henry McMaster of South Carolina handily won a Republican runoff for governor, according to The AP https://t.co/2tL0m3zXGH",0.5719,0.188,0.812,0.0,477
477,The New York Times,Wed Jun 27 01:22:16 +0000 2018,"New York election live results
https://t.co/dtEk2v0Ide",0.0,0.0,1.0,0.0,478
478,The New York Times,Wed Jun 27 01:02:06 +0000 2018,Evening Briefing: Here's what you need to know at the end of the day https://t.co/D8N8myKu0V,0.0,0.0,1.0,0.0,479
479,The New York Times,Wed Jun 27 00:47:03 +0000 2018,"Breweries throw out millions of pounds of used grain every day, but in a commercial kitchen in Long Island City, Qu… https://t.co/7E9A7rx6uD",0.0,0.0,1.0,0.0,480
480,The New York Times,Wed Jun 27 00:37:01 +0000 2018,"Mississippi election live results
https://t.co/8mw98cxWn2",0.0,0.0,1.0,0.0,481
481,The New York Times,Wed Jun 27 00:26:06 +0000 2018,Oklahoma election live results https://t.co/n9yRdqFHeI,0.0,0.0,1.0,0.0,482
482,The New York Times,Wed Jun 27 00:17:07 +0000 2018,RT @nytimesworld: A Japanese blogger had just finished a talk about dealing with Internet trolls when he was stabbed to death by a man susp…,-0.7783,0.0,0.746,0.254,483
483,The New York Times,Wed Jun 27 00:00:06 +0000 2018,"Kevin Moore, a black firefighter in Oakland, has had the following happen to him while on duty in recent weeks: Res… https://t.co/nMHWUjWyZV",0.0,0.0,1.0,0.0,484
484,The New York Times,Tue Jun 26 23:47:06 +0000 2018,"South Carolina primary runoff election live results
https://t.co/lZkuM0HmEi",0.0,0.0,1.0,0.0,485
485,The New York Times,Tue Jun 26 23:41:43 +0000 2018,"RT @nytgraphics: Live results for elections in 7 states:

New York https://t.co/hra5Ctq5eO
Colorado https://t.co/4Ym66gWYJL
Maryland https:…",0.0,0.0,1.0,0.0,486
486,The New York Times,Tue Jun 26 23:32:04 +0000 2018,General Electric is bidding farewell to its days as a conglomerate. Its CEO is radically reshaping it into a “simpl… https://t.co/bY7OhDHWbZ,0.0,0.0,1.0,0.0,487
487,The New York Times,Tue Jun 26 23:17:03 +0000 2018,RT @nytpolitics: “What we’re seeing here is the standard process of Trump launching a series of lies into our media ecosystem and then watc…,-0.4215,0.0,0.887,0.113,488
488,The New York Times,Tue Jun 26 23:02:07 +0000 2018,"There's a lot of trash in the ocean these days. But which of these items is most frequently found on beaches?
• Str… https://t.co/c9S1j3u8TK",0.0,0.0,1.0,0.0,489
489,The New York Times,Tue Jun 26 22:47:01 +0000 2018,Evening Briefing: Here's what you need to know at the end of the day https://t.co/oGWjTEu9lT,0.0,0.0,1.0,0.0,490
490,The New York Times,Tue Jun 26 22:32:02 +0000 2018,“We have a Haring!” A Keith Haring mural comes out of hiding in Amsterdam. https://t.co/6j5TSmeoWf,-0.3595,0.0,0.828,0.172,491
491,The New York Times,Tue Jun 26 22:17:03 +0000 2018,"Senator Rand Paul has sued a neighbor who attacked him in his front yard last year, seeking damages to compensate f… https://t.co/TGaSv1AWs4",-0.7096,0.0,0.763,0.237,492
492,The New York Times,Tue Jun 26 22:02:03 +0000 2018,A famed consulting firm. A huge contract. We examine the roots of McKinsey’s disastrous gamble in South Africa. https://t.co/HXu56lhe3X,-0.3818,0.108,0.708,0.184,493
493,The New York Times,Tue Jun 26 21:47:03 +0000 2018,RT @NYTMetro: Public housing successfully endured New York City’s most turbulent eras. We combed through our photo archives for forgotten i…,0.3182,0.133,0.788,0.079,494
494,The New York Times,Tue Jun 26 21:33:37 +0000 2018,.@NYTSports Editor Jason Stallman scored 51.8% ... seems beatable.,0.0,0.0,1.0,0.0,495
495,The New York Times,Tue Jun 26 21:31:42 +0000 2018,Something missing here? We removed the ⚽️s from these World Cup photos. See if you can guess where they once were.… https://t.co/lQ8dqEbLFc,-0.296,0.0,0.905,0.095,496
496,The New York Times,Tue Jun 26 21:20:08 +0000 2018,"Remember the ""ecce homo"" painting in Spain that was called one of the worst restoration projects in modern history?… https://t.co/T4fU3CJI4L",-0.6249,0.0,0.823,0.177,497
497,The New York Times,Tue Jun 26 21:10:06 +0000 2018,"Lindsay Lohan says she's in a better place now. ""I’m a normal, nice person. A good person. I don’t have any bad int… https://t.co/okC0kcCgu1",0.6249,0.306,0.569,0.125,498
498,The New York Times,Tue Jun 26 20:55:02 +0000 2018,"RT @UpshotNYT: We were looking for a fair system that encouraged attacking soccer, with a few constraints about what FIFA could realistical…",0.2023,0.194,0.685,0.121,499
499,The New York Times,Tue Jun 26 20:51:37 +0000 2018,RT @MichaelPaulson: The Secret Life of Sven: How a speechless reindeer is brought to life in Broadway's “Frozen.” https://t.co/mMgHP3aqTg h…,0.0,0.0,1.0,0.0,500
